pastry,salty snack,whole milk
sausage,semi-finished bread,whole milk,yogurt
finished products,rolls/buns
butter milk,spices
ice cream,spices
UHT-milk,fish
hamburger meat,rolls/buns
coffee,newspapers,tropical fruit
finished products,frozen vegetables,oil,rolls/buns
shopping bags,white bread
other vegetables,shopping bags
bottled water,soda
other vegetables,snack products
misc. beverages,yogurt
bottled water,butter
bottled water,pork
napkins,whipped/sour cream
cream cheese ,onions,whole milk
bottled water,newspapers,specialty bar
chicken,root vegetables
UHT-milk,frozen vegetables
margarine,rolls/buns
salty snack,soups
butter,rolls/buns
bottled water,chocolate marshmallow,napkins,tropical fruit
butter,citrus fruit,ice cream,shopping bags
pastry,soda
hygiene articles,yogurt
domestic eggs,pickled vegetables,pork
long life bakery product,root vegetables
bottled beer,hygiene articles
chewing gum,root vegetables
dessert,herbs,yogurt
coffee,meat
soda,whole milk
chicken,frozen meals,other vegetables
canned fruit,whipped/sour cream
flower (seeds),soft cheese
frankfurter,pip fruit
butter,citrus fruit,grapes,ice cream,margarine,pip fruit,whipped/sour cream,whole milk
abrasive cleaner,napkins,packaged fruit/vegetables,whole milk
citrus fruit,rolls/buns,whole milk
napkins,rolls/buns
root vegetables,spread cheese
herbs,prosecco,yogurt
brown bread,canned beer,other vegetables,salty snack
margarine,rice
cat food,frankfurter,frozen meals,margarine,misc. beverages,other vegetables,sausage,whole milk,yogurt
sausage,whipped/sour cream
mustard,onions,rolls/buns,sugar
citrus fruit,domestic eggs,rolls/buns,tropical fruit
rolls/buns,whole milk
domestic eggs,fruit/vegetable juice
oil,whole milk
beverages,pork
canned beer,shopping bags
light bulbs,whole milk
dessert,hard cheese,pip fruit,specialty fat,tropical fruit
specialty cheese,whole milk
dishes,white wine
hygiene articles,semi-finished bread
other vegetables,root vegetables,soda
butter milk,domestic eggs,waffles
soft cheese,whipped/sour cream
other vegetables,soda
bottled water,sausage
chicken,dessert,frankfurter,processed cheese
UHT-milk,long life bakery product,pickled vegetables
flower (seeds),soft cheese
bottled beer,rice
hard cheese,jam,meat,tropical fruit
beverages,pip fruit,root vegetables
other vegetables,yogurt
red/blush wine,yogurt
domestic eggs,herbs
house keeping products,sausage
chicken,cream cheese ,napkins
pastry,rolls/buns
chicken,dishes,soda
Instant food products,bottled beer
rolls/buns,yogurt
canned beer,white bread
bottled beer,other vegetables,salty snack,whole milk
chicken,yogurt
roll products ,whipped/sour cream
frozen vegetables,sausage,soda
pip fruit,pot plants
bottled water,root vegetables
hard cheese,shopping bags,yogurt
butter,citrus fruit,rolls/buns
fruit/vegetable juice,root vegetables
detergent,pip fruit
pastry,tropical fruit
bottled beer,canned beer,whole milk
pastry,whole milk
canned fish,margarine,pasta,rolls/buns,yogurt
hamburger meat,other vegetables
dishes,rolls/buns,whipped/sour cream
frankfurter,whole milk
root vegetables,spread cheese
candy,sausage,white wine
citrus fruit,flower (seeds),other vegetables,pork,tropical fruit,whole milk,yogurt
frozen vegetables,yogurt
pork,rolls/buns,whole milk,yogurt
chocolate marshmallow,rolls/buns,whole milk
sugar,whole milk
canned beer,pastry
other vegetables,rolls/buns
brown bread,hamburger meat
baking powder,meat,pastry,sausage
napkins,pastry
waffles,white wine
brown bread,whole milk
pork,root vegetables
sausage,whipped/sour cream
margarine,pastry,pickled vegetables
curd,whipped/sour cream
butter,dessert
cocoa drinks,tropical fruit
hard cheese,salty snack
newspapers,salty snack
other vegetables,rolls/buns
berries,candy,mustard
canned beer,red/blush wine,rolls/buns
pip fruit,skin care
rolls/buns,tropical fruit
canned vegetables,long life bakery product,soft cheese,waffles
butter,hamburger meat
long life bakery product,other vegetables
frankfurter,oil
other vegetables,whipped/sour cream
canned beer,ice cream
hygiene articles,tropical fruit
packaged fruit/vegetables,rolls/buns
chocolate,ham
rolls/buns,whipped/sour cream
bottled beer,curd
curd,frozen vegetables
rolls/buns,sausage
onions,specialty cheese
citrus fruit,other vegetables
mustard,yogurt
flour,pastry,specialty bar
misc. beverages,rice,soda
canned beer,frozen meals,pork
grapes,pastry,pip fruit
mayonnaise,processed cheese
bottled beer,soft cheese
coffee,root vegetables
canned fruit,finished products,pip fruit,root vegetables
citrus fruit,soda
bottled beer,soda
citrus fruit,female sanitary products,waffles
baking powder,bottled beer,chewing gum,chicken,meat,shopping bags
curd,waffles
hygiene articles,pork,rolls/buns,specialty bar
whole milk
beef,bottled beer,soups,whole milk
syrup,whole milk
condensed milk,specialty bar
processed cheese,yogurt
specialty chocolate,whole milk
bottled water,citrus fruit,rolls/buns,white wine
curd,frankfurter,misc. beverages,salt
chocolate,rolls/buns,soda
napkins,soda
bottled water,long life bakery product,mustard,root vegetables
cereals,frozen vegetables
chewing gum,condensed milk,ham,packaged fruit/vegetables,soda
beef,canned beer,ice cream,yogurt
pastry,shopping bags
other vegetables,whole milk
canned vegetables,roll products 
pip fruit,sugar
grapes,rolls/buns
bottled beer,instant coffee
bottled beer,chicken,sausage,whole milk
curd,rolls/buns
bottled beer,other vegetables
cream cheese ,pastry,tropical fruit
butter,ham,sausage,shopping bags,whole milk
canned beer,misc. beverages,whipped/sour cream
dessert,domestic eggs,newspapers
detergent,dishes,ham,sausage,whipped/sour cream,yogurt
frozen vegetables,sausage
hamburger meat,whipped/sour cream
curd,processed cheese,whole milk
berries,chicken,soda
newspapers,processed cheese
roll products ,soda
fruit/vegetable juice,tropical fruit
misc. beverages,sausage,whipped/sour cream
condensed milk,domestic eggs
other vegetables,root vegetables
condensed milk,other vegetables
hard cheese,root vegetables
canned fish,processed cheese,rolls/buns
pastry,whole milk
Instant food products,bottled water,butter milk,citrus fruit,mayonnaise,root vegetables
butter,curd
UHT-milk,bottled water
citrus fruit,fruit/vegetable juice
other vegetables,whole milk
brown bread,canned beer,chocolate,frozen meals,frozen vegetables,sausage
curd,ham,other vegetables,sausage
Instant food products,bottled beer,butter
chicken,onions
dishes,domestic eggs,oil,waffles
coffee,frankfurter
onions,waffles
grapes,spread cheese,whipped/sour cream,yogurt
domestic eggs,napkins,rolls/buns
coffee,flour,napkins,pet care
citrus fruit,frozen meals
cling film/bags,napkins
bottled water,other vegetables
curd,meat
UHT-milk,canned beer,whole milk
margarine,other vegetables
frozen vegetables,grapes,vinegar
sausage,whole milk
other vegetables,tropical fruit
bottled water,frozen vegetables,whole milk
pot plants,whole milk
flour,mustard
whole milk
citrus fruit,pastry,rolls/buns
rolls/buns,root vegetables,whole milk
brown bread,whipped/sour cream
chocolate,honey,spices,yogurt
bottled beer,bottled water,pastry,root vegetables
fruit/vegetable juice,other vegetables
berries,frankfurter
napkins,white bread
bottled water,other vegetables,rolls/buns,soda
dessert,margarine
frozen vegetables,rice,tropical fruit
ham,pastry
chicken,other vegetables,shopping bags,whole milk
dog food,red/blush wine
fruit/vegetable juice,white bread
other vegetables,specialty chocolate
oil,sliced cheese,soda,syrup
bottled water
rolls/buns,shopping bags,soda
citrus fruit,whole milk
frankfurter,grapes,napkins,salt,soda
rolls/buns,white wine
other vegetables,sweet spreads,tropical fruit
domestic eggs,pip fruit
berries,semi-finished bread
beef,pip fruit
other vegetables,whole milk
beef,bottled water,frankfurter,ketchup,pastry,rolls/buns,soda
bottled beer,chewing gum,chocolate,root vegetables
beef,soda
cat food,curd
bottled water,domestic eggs,whole milk
canned beer,shopping bags
butter,frankfurter,hard cheese
frozen vegetables,herbs,soda
bottled water,whole milk
coffee,detergent,rolls/buns,tropical fruit
meat,other vegetables
bottled water,tropical fruit
other vegetables,root vegetables
baking powder,rolls/buns
bottled water,whipped/sour cream
chewing gum,cooking chocolate
butter milk,meat,newspapers,rolls/buns,specialty bar,tropical fruit
beef,bottled water,flour,instant coffee,pork,salty snack
cream cheese ,red/blush wine
bottled beer,hard cheese
domestic eggs,soda
bottled beer,canned beer,ice cream,newspapers,pastry
frozen vegetables,whole milk
curd,ice cream,soda
pastry,sugar
bottled water,tropical fruit,yogurt
rolls/buns,soda
frankfurter,processed cheese
butter milk,cat food,napkins,shopping bags
berries,onions
semi-finished bread,soft cheese
hard cheese,soda
brown bread,soda
brown bread,ham
canned beer,root vegetables
Instant food products,whipped/sour cream
newspapers,whipped/sour cream
whipped/sour cream,whole milk,yogurt
chocolate,domestic eggs,vinegar
frozen fish,newspapers,soda,tropical fruit
frankfurter,ketchup
curd,processed cheese
dishes,grapes,root vegetables,white bread
pork,tropical fruit
citrus fruit,ham,pastry,soda,turkey,whole milk
rolls/buns,salty snack
pastry,whole milk
hard cheese,whole milk
onions,rolls/buns,soda
liquor,other vegetables
salt,sausage
beef,mustard,rolls/buns,whole milk
mustard,tropical fruit
bottled water,curd,whole milk
chocolate,whole milk
bottled beer,hard cheese
butter,pastry,whole milk
dish cleaner,whole milk
canned vegetables,margarine,whole milk
citrus fruit,frozen dessert
bottled water,other vegetables
ice cream,root vegetables
soda,whipped/sour cream
frozen vegetables,specialty bar
rolls/buns,whole milk
frozen fruits,sausage
butter milk,other vegetables
other vegetables
bottled beer,frozen vegetables
brown bread,canned beer
other vegetables,sweet spreads
beef,cake bar,candles,curd,flour,rolls/buns,tropical fruit,whipped/sour cream,whole milk
waffles,whole milk
bottled water,coffee,frankfurter,other vegetables,pastry,sausage,soda,whole milk
beef,whole milk
bottled beer,whole milk
beef,other vegetables,yogurt
beef,soft cheese
canned fish,other vegetables,waffles,white bread
spread cheese,whole milk
flour,sugar
fruit/vegetable juice,pastry,yogurt
canned beer,newspapers,rolls/buns,white bread,whole milk
chocolate,tropical fruit
misc. beverages,root vegetables
frozen vegetables,whipped/sour cream
beef,frankfurter
cream cheese ,hamburger meat
fruit/vegetable juice,soda,white bread
butter,coffee,frozen fish,tropical fruit,whole milk
soda,tea
brown bread,butter milk,cake bar,canned beer,curd,frozen vegetables,sausage,yogurt
curd,grapes,soups,whole milk
bottled water,cream cheese ,sugar
candy,chewing gum
pip fruit,salty snack,whole milk
chewing gum,rolls/buns
newspapers,other vegetables
dessert,pot plants
chocolate marshmallow,pip fruit
cream cheese ,sausage,soda
tea,yogurt
bottled water,mayonnaise,meat,whole milk
curd cheese,fruit/vegetable juice,herbs,other vegetables,zwieback
UHT-milk,soft cheese
frankfurter,hamburger meat
fruit/vegetable juice,photo/film
margarine,whole milk
candles,female sanitary products,meat,oil
root vegetables,whole milk
bottled water,rolls/buns
chicken,onions,white bread
cream cheese ,pastry
dishes,pork
chocolate,other vegetables,pip fruit
herbs,other vegetables
butter milk,canned beer,domestic eggs,popcorn
canned vegetables,cat food,rolls/buns
long life bakery product,rolls/buns
cake bar,candy
pip fruit,yogurt
soda,whole milk
curd,soda
coffee,other vegetables,rolls/buns
pastry
UHT-milk,other vegetables,salty snack,soda
beverages,bottled beer,chocolate,domestic eggs
citrus fruit,rolls/buns
curd,pip fruit
coffee,packaged fruit/vegetables
onions,whipped/sour cream
other vegetables,rolls/buns
pip fruit,tropical fruit
canned beer,domestic eggs
misc. beverages,soda
instant coffee,waffles
bottled water,cling film/bags
bottled beer,other vegetables,soda
pip fruit,specialty chocolate
domestic eggs,other vegetables
beef,herbs
berries,coffee
curd,whipped/sour cream
chocolate,fruit/vegetable juice,other vegetables,pip fruit,root vegetables,turkey,yogurt
frozen vegetables,whole milk
berries,soda
pork,sugar
pork,soda
candy,margarine,specialty bar
rolls/buns,shopping bags,soda
ice cream,rolls/buns
hygiene articles,newspapers
UHT-milk,cake bar,root vegetables
other vegetables,tea
pickled vegetables,root vegetables
canned beer,rolls/buns,root vegetables,tropical fruit
cream cheese ,rolls/buns,shopping bags
butter,frozen meals
dental care,frozen vegetables,house keeping products,other vegetables,pastry,waffles,whole milk
bottled beer,newspapers
processed cheese,white wine
rolls/buns,yogurt
pickled vegetables,rolls/buns,sausage
chocolate,yogurt
ham,yogurt
butter,napkins
curd,other vegetables
cream cheese ,specialty bar
chocolate,dessert,flour
yogurt
pastry,red/blush wine
bottled water,whole milk
bottled beer,ham
long life bakery product,shopping bags
butter,sausage,whole milk
beverages,curd,fruit/vegetable juice,hard cheese,meat
cream cheese ,other vegetables
brown bread,soda
canned beer,other vegetables,root vegetables,tropical fruit
pork,salty snack
newspapers,sausage
brown bread,sausage
canned beer,chocolate,coffee,pork,shopping bags,tropical fruit
UHT-milk,whipped/sour cream
domestic eggs,specialty chocolate,sugar
cake bar,canned fruit,sausage,whole milk
other vegetables
condensed milk,other vegetables,softener
beverages,rice
canned vegetables,frozen meals
fruit/vegetable juice,rolls/buns
canned beer,soda
sausage,soda
brown bread,rolls/buns,sliced cheese
cling film/bags,fruit/vegetable juice
salty snack,semi-finished bread,sliced cheese
frankfurter,other vegetables,whipped/sour cream
curd,hamburger meat
cleaner,whole milk
photo/film,rolls/buns
long life bakery product,sweet spreads
canned beer,ice cream,semi-finished bread
bottled beer,bottled water,frozen meals,oil,rolls/buns,sausage,tropical fruit,waffles
bottled beer,other vegetables,whole milk
artif. sweetener,ham,whole milk
chicken,sausage,sparkling wine,whipped/sour cream
bottled beer,curd,fruit/vegetable juice,mayonnaise,misc. beverages,sausage,tropical fruit,waffles
frozen vegetables,pasta
domestic eggs,white bread
butter,whole milk
bottled beer,bottled water,detergent,frankfurter,fruit/vegetable juice,male cosmetics,rolls/buns,root vegetables
beef,citrus fruit,pastry
bottled water,coffee,ham,white wine,whole milk
hamburger meat,ice cream
root vegetables,soda
root vegetables,soda,whole milk
whole milk
shopping bags,snack products
sausage,tropical fruit
dishes,rum,sausage
mustard,other vegetables,soups
bottled water
condensed milk,yogurt
shopping bags,whipped/sour cream
pet care,soda,specialty chocolate
bottled beer,kitchen towels
chocolate,other vegetables,rolls/buns,waffles
citrus fruit,liquor,white bread
UHT-milk,salty snack,soda
beverages,shopping bags
frankfurter,specialty chocolate
domestic eggs,newspapers,rolls/buns,specialty fat
make up remover,shopping bags
margarine,root vegetables
butter,cream cheese ,frankfurter,soda
canned beer,ham
bottled water,citrus fruit,pastry
soda,sugar
other vegetables,whole milk
fruit/vegetable juice,sausage
domestic eggs,sausage
canned beer,long life bakery product
cream cheese ,fruit/vegetable juice
onions,sliced cheese
pastry,sausage,yogurt
other vegetables
oil,other vegetables,zwieback
frozen meals,yogurt
UHT-milk,other vegetables
cream cheese ,whipped/sour cream
pip fruit,pot plants
UHT-milk,salty snack
